No.|Object Name|RA|DEC|Type|Velocity|Redshift|Redshift Flag|Magnitude and Filter|Separation|References|Notes|Photometry Points|Positions|Redshift Points|Diameter Points|Associations
12035|WISEA J113937.51-010855.8|174.90632 |  -1.14886 |G| 23352| 0.077895 |SLS |17.8g|  0.000|5|0|40|8|3|4|0
12036|WISEA J113937.65+081039.8|174.90688 |   8.17773 |G| 25261| 0.084263 |SLS |17.4g|  0.000|15|0|58|6|3|8|0
12037|WISEA J113937.87-010548.8|174.90782 |  -1.09691 |G| 23294| 0.077700 |SUN |18.32|  0.000|7|0|24|7|1|0|0
12038|WISEA J113938.10-074216.2|174.90878 |  -7.70452 |G| 20314| 0.067759 |PUN |18.12|  0.000|2|0|28|5|1|2|0
12039|WISEA J113938.32+044239.4|174.90968 |   4.71097 |G| 18706| 0.062396 |SLS |17.5g|  0.000|13|0|57|6|3|8|0
12040|UGC 06622|174.91023 |   4.46555 |G|  5751| 0.019183 |SLS |15.1g|  0.000|42|0|82|19|14|13|0
12041|WISEA J113938.91-012541.5|174.91215 |  -1.42822 |G| 23320| 0.077787 |SUN |18.6g|  0.000|4|0|34|6|2|4|0
12042|WISEA J113939.37+041244.6|174.91408 |   4.21241 |G| 28800| 0.096066 |SLS |19.5g|  0.000|8|0|52|5|3|8|1
12043|WISEA J113939.46+042217.4|174.91443 |   4.37151 |G| 22168| 0.073944 |SLS |16.1g|  0.000|36|0|65|15|12|10|0
12044|WISEA J113939.56-093245.0|174.91486 |  -9.54586 |G| 21873| 0.072962 |PUN |     |  0.000|2|0|27|4|1|2|0
12045|WISEA J113939.61+013111.3|174.91508 |   1.51982 |G| 23054| 0.076900 |SUN |19.4g|  0.000|3|0|36|6|1|4|0
12046|WISEA J113939.88-045402.5|174.91617 |  -4.90072 |G| 25692| 0.085700 |SUN |19.29|  0.000|1|0|19|4|1|0|0
12047|WISEA J113940.31-043252.5|174.91796 |  -4.54792 |G| 21255| 0.070900 |SUN |18.16|  0.000|3|0|28|6|3|2|0
12048|WISEA J113940.34-010221.1|174.91820 |  -1.03921 |G| 23264| 0.077601 |SLS |19.4g|  0.000|3|0|34|7|2|4|0
12049|2MASX J11394056-0124282|174.91913 |  -1.40760 |G| 23611| 0.078758 |SLS |17.4g|  0.000|22|0|56|9|6|10|0
12050|WISEA J113940.82+072813.5|174.92011 |   7.47044 |G| 25588| 0.085354 |SLS |18.0g|  0.000|11|0|57|6|3|8|1
12051|WISEA J113940.96-071020.3|174.92070 |  -7.17231 |G| 17161| 0.057242 |PUN |16.79|  0.000|2|0|32|6|1|2|0
12052|WISEA J113941.10+012853.2|174.92126 |   1.48145 |G| 22574| 0.075300 |SUN |18.6g|  0.000|4|0|36|6|1|4|0
12053|WISEA J113941.25+012021.7|174.92189 |   1.33939 |G| 22636| 0.075504 |SLS |17.3g|  0.000|24|0|79|11|8|10|0
12054|LCRS B113707.8-024327|174.92208 |  -3.00076 |G| 17955| 0.059890 |SLS |17.9g|  0.000|10|0|57|10|7|8|0
12055|WISEA J113941.36+070429.3|174.92234 |   7.07482 |G|  6497| 0.021671 |SLS |17.5g|  0.000|19|0|33|8|5|4|0
12056|WISEA J113941.37+080402.0|174.92239 |   8.06724 |G| 24823| 0.082801 |SLS |17.9g|  0.000|15|0|53|5|2|8|0
12057|WISEA J113941.37-084945.6|174.92239 |  -8.82934 |G| 27919| 0.093128 |PUN |     |  0.000|1|0|27|4|1|2|0
12058|WISEA J113941.41+090403.1|174.92256 |   9.06755 |G|  5177| 0.017270 |SLS |18.6g|  0.000|14|0|54|5|3|8|0
12059|WISEA J113941.50+012950.0|174.92295 |   1.49724 |G| 22874| 0.076300 |SUN |18.6g|  0.000|4|0|36|6|1|4|0
12060|WISEA J113941.60-010459.9|174.92337 |  -1.08333 |G| 23139| 0.077183 |SLS |17.3g|  0.000|16|0|50|11|4|6|0
12061|NGC 3791|174.92428 |  -9.36739 |G|  5525| 0.018429 |SLS |14.06|  0.000|23|0|15|8|7|5|0
12062|2MFGC 09139|174.92472 |   0.32284 |G|  8037| 0.026807 |SLS |17.0g|  0.000|26|0|68|14|11|10|0
12063|WISEA J113942.73-015116.0|174.92811 |  -1.85451 |G|  6702| 0.022355 |SUN |19.42|  0.000|6|0|32|6|3|4|0
12064|WISEA J113943.07-050738.2|174.92947 |  -5.12730 |G| 16788| 0.056000 |SUN |17.88|  0.000|2|0|32|6|2|2|0
12065|WISEA J113943.08+004457.4|174.92952 |   0.74929 |G| 29140| 0.097200 |SUN |18.8g|  0.000|5|0|36|7|2|4|0
12066|LCRS B113710.0-032232|174.93093 |  -3.65251 |G| 17466| 0.058260 |SLS |17.3g|  0.000|15|0|65|10|4|8|0
12067|WISEA J113943.94-085212.0|174.93310 |  -8.87002 |G| 19969| 0.066609 |SLS |15.6R|  0.000|3|0|29|5|2|2|0
12068|WISEA J113943.97-010310.8|174.93324 |  -1.05300 |G| 23234| 0.077500 |SUN |19.5g|  0.000|3|0|32|5|1|4|0
12069|WISEA J113943.98-010146.1|174.93329 |  -1.02948 |G| 23400| 0.078053 |SLS |16.4g|  0.000|26|0|70|11|9|10|0
12070|SDSS J113944.18-010147.2|174.93419 |  -1.02980 |G| 23786| 0.079343 |SLS |20.3g|  0.000|5|0|25|5|5|8|0
12071|WISEA J113944.27-010815.6|174.93449 |  -1.13769 |G| 23624| 0.078800 |SUN |18.46|  0.000|5|0|19|6|1|0|0
12072|WISEA J113944.27+051751.4|174.93449 |   5.29763 |G| 27646| 0.092218 |SLS |18.0g|  0.000|13|0|47|4|3|8|0
12073|2MASX J11394448+0120051|174.93536 |   1.33470 |G| 22724| 0.075800 |SUN |16.7g|  0.000|11|0|39|7|3|6|0
12074|WISEA J113944.63+071756.7|174.93598 |   7.29909 |G| 26501| 0.088399 |SLS |18.6g|  0.000|5|0|51|5|3|8|0
12075|SDSS J113944.65-010128.9|174.93605 |  -1.02472 |G|  8574| 0.028600 |SUN |18.2g|  0.000|7|0|22|6|3|4|0
12076|WISEA J113944.97-040137.9|174.93740 |  -4.02721 |G| 16998| 0.056700 |SUN |18.99|  0.000|2|0|21|6|2|0|0
12077|WISEA J113945.33-041912.1|174.93890 |  -4.32004 |G| 16069| 0.053600 |SUN |18.07|  0.000|3|0|19|6|2|0|0
12078|WISEA J113945.72+020040.0|174.94050 |   2.01112 |G| 18144| 0.060521 |SLS |17.6g|  0.000|17|0|65|9|6|10|0
12079|SDSS J113945.72+023709.2|174.94053 |   2.61923 |G| 22447| 0.074875 |SLS |18.2g|  0.000|9|0|41|5|4|8|0
12080|WISEA J113945.79+072911.2|174.94081 |   7.48645 |G| 15878| 0.052963 |SLS |17.3g|  0.000|13|0|36|5|3|4|0
12081|WISEA J113945.81-094913.5|174.94089 |  -9.82042 |G| 24543| 0.081865 |PUN |     |  0.000|2|0|27|4|1|2|0
12082|WISEA J113945.98+070629.9|174.94159 |   7.10832 |G| 25986| 0.086680 |SLS |17.6g|  0.000|14|0|51|5|3|8|0
12083|WISEA J113945.99-040354.4|174.94163 |  -4.06512 |G| 27521| 0.091800 |SUN |18.68|  0.000|3|0|28|6|3|2|0
12084|WISEA J113946.20-085137.0|174.94251 |  -8.86030 |G| 23084| 0.077000 |SUN |     |  0.000|21|0|20|6|3|0|0
12085|WISEA J113946.27+042155.3|174.94281 |   4.36538 |G| 21809| 0.072747 |SLS |18.3g|  0.000|13|0|52|5|3|8|0
12086|CGCG 012-050|174.94283 |  -1.87525 |G| 17405| 0.058057 |SLS |15.8g|  0.000|45|1|73|13|10|10|0
12087|WISEA J113946.34-042004.6|174.94310 |  -4.33462 |G| 17088| 0.057000 |SUN |17.83|  0.000|4|0|32|8|4|2|0
12088|WISEA J113946.36-012206.7|174.94317 |  -1.36854 |G| 23054| 0.076900 |SUN |18.4g|  0.000|5|0|38|6|1|4|0
12089|WISEA J113946.57+012838.9|174.94407 |   1.47749 |G| 22862| 0.076260 |SLS |17.9g|  0.000|20|0|64|8|7|10|0
12090|WISEA J113946.84+020702.6|174.94519 |   2.11739 |G| 28013| 0.093440 |SLS |16.5g|  0.000|19|0|69|10|7|10|1
12091|WISEA J113947.29+050806.5|174.94705 |   5.13515 |G| 29461| 0.098272 |SLS |17.2g|  0.000|16|0|49|7|5|6|0
12092|WISEA J113947.30+041416.4|174.94709 |   4.23791 |G| 22225| 0.074136 |SLS |18.5g|  0.000|13|0|53|5|3|8|0
12093|2MASX J11394732+0958320|174.94716 |   9.97561 |G| 24528| 0.081817 |SLS |17.2g|  0.000|21|0|55|6|6|10|0
12094|WISEA J113947.51-010443.5|174.94796 |  -1.07878 |G| 22926| 0.076474 |SLS |18.0g|  0.000|18|0|60|12|8|8|0
12095|WISEA J113947.57-033438.0|174.94823 |  -3.57724 |G| 18437| 0.061500 |SUN |19.33|  0.000|1|0|28|4|1|4|0
12096|2MASX J11394762-0050382|174.94842 |  -0.84395 |G| 15749| 0.052533 |SLS |16.4g|  0.000|30|0|56|11|11|10|0
12097|WISEA J113948.35+010020.3|174.95149 |   1.00564 |G| 27666| 0.092283 |SLS |18.3g|  0.000|14|0|54|9|7|8|0
12098|WISEA J113948.39-010631.5|174.95164 |  -1.10877 |G| 23181| 0.077325 |SUN |17.6g|  0.000|9|0|47|7|4|6|0
12099|2MASX J11394855+0705120|174.95232 |   7.08673 |G| 23727| 0.079146 |SLS |17.6g|  0.000|15|0|54|6|4|10|0
12100|WISEA J113948.64+070724.6|174.95268 |   7.12353 |G| 26146| 0.087214 |SLS |17.7g|  0.000|15|0|66|7|5|10|0
12101|LCRS B113715.6-033423|174.95418 |  -3.84989 |G| 29484| 0.098348 |SUN |16.43|  0.000|3|0|33|7|2|2|0
12102|WISEA J113949.06+065105.8|174.95446 |   6.85162 |G| 26047| 0.086885 |SLS |17.8g|  0.000|13|0|57|6|3|8|0
12103|LCRS B113715.8-030349|174.95539 |  -3.34042 |G| 23822| 0.079462 |SLS |17.8g|  0.000|17|0|74|11|4|10|0
12104|LCRS B113715.9-033251|174.95570 |  -3.82430 |G| 14990| 0.050000 |SUN |17.92|  0.000|1|0|18|5|1|0|0
12105|LCRS B113716.7-031121|174.95881 |  -3.46568 |G| 16118| 0.053763 |SLS |18.2g|  0.000|10|0|64|11|4|8|0
12106|WISEA J113950.39-004810.4|174.96000 |  -0.80291 |G| 15829| 0.052800 |SUN |19.3g|  0.000|4|0|28|4|1|4|0
12107|SDSS J113950.44+021529.1|174.96018 |   2.25810 |G| 21975| 0.073301 |SLS |18.0g|  0.000|13|0|41|5|4|8|0
12108|LCRS B113717.1-033358|174.96049 |  -3.84278 |G| 28810| 0.096100 |SUN |17.21|  0.000|2|0|29|8|1|0|0
12109|WISEA J113950.79-002455.2|174.96145 |  -0.41540 |G|  8471| 0.028255 |SUN |18.6g|  0.000|4|0|36|6|2|4|0
12110|WISEA J113950.89+063735.2|174.96206 |   6.62645 |G| 27466| 0.091618 |SLS |18.2g|  0.000|5|0|51|5|3|8|0
12111|MCG -01-30-021|174.96216 |  -7.60785 |G|  6429| 0.021445 |PUN |15.23|  0.000|7|0|31|6|1|3|0
12112|WISEA J113951.16+012833.0|174.96319 |   1.47585 |G| 22988| 0.076679 |SLS |18.7g|  0.000|12|0|53|7|5|8|0
12113|WISEA J113951.22+020315.8|174.96345 |   2.05439 |G| 29803| 0.099412 |SLS |18.0g|  0.000|16|0|45|9|5|4|0
12114|WISEA J113951.41+035600.2|174.96423 |   3.93341 |G| 29439| 0.098198 |SLS |18.1g|  0.000|15|0|57|6|3|8|0
12115|SDSS J113951.65-021519.5|174.96524 |  -2.25543 |G|  2069| 0.006900 |SUN |18.3g|  0.000|5|0|20|8|4|4|0
12116|WISEA J113952.38+035626.9|174.96827 |   3.94083 |G| 28786| 0.096020 |IFO |18.3g|  0.000|3|0|33|3|1|4|0
12117|WISEA J113952.52-042934.0|174.96887 |  -4.49278 |G| 28630| 0.095500 |SUN |19.54|  0.000|1|0|19|4|1|0|0
12118|WISEA J113952.54-010813.3|174.96896 |  -1.13703 |G| 23893| 0.079700 |SUN |18.4g|  0.000|5|0|38|6|1|4|0
12119|TOLOLO 1137+086|174.96934 |   8.32534 |G|  5260| 0.017546 |SLS |17.9g|  0.000|14|0|51|6|4|8|0
12120|LCRS B113719.5-051749|174.96961 |  -5.57399 |G| 15479| 0.051632 |SUN |16.53|  0.000|3|0|33|7|3|2|0
12121|IC 0718|174.96983 |   8.87454 |G|  1976| 0.006592 |SLS |14.5g|  0.000|58|1|46|23|17|8|0
12122|CGCG 012-052|174.97200 |  -0.87310 |G|  8468| 0.028246 |SUN |15.3 |  0.000|13|0|44|6|4|6|0
12123|CGCG 012-051|174.97304 |  -3.51850 |G| 19569| 0.065274 |SLS |15.2g|  0.000|43|0|74|17|11|10|0
12124|2MFGC 09142|174.97313 |  -4.02309 |G| 10912| 0.036400 |SUN |16.73|  0.000|4|0|36|8|3|2|0
12125|SDSS J113953.59-004942.7|174.97336 |  -0.82851 |G| 18107| 0.060397 |SLS |17.7g|  0.000|15|0|28|9|7|4|0
12126|WISEA J113953.60+070217.6|174.97337 |   7.03824 |G| 26049| 0.086890 |SLS |18.6g|  0.000|11|0|53|5|3|8|0
12127|WISEA J113953.76+012740.3|174.97403 |   1.46120 |G| 22861| 0.076257 |SLS |17.5g|  0.000|24|0|64|8|7|10|0
12128|LCRS B113720.8-060838|174.97450 |  -6.42089 |G| 19198| 0.064037 |PUN |15.97|  0.000|1|0|33|7|1|2|1
12129|LCRS B113720.7-054210|174.97462 |  -5.98000 |G| 15319| 0.051100 |SUN |15.40|  0.000|5|0|37|9|3|2|0
12130|WISEA J113953.93+094754.0|174.97473 |   9.79834 |G| 28450| 0.094900 |SLS |18.6g|  0.000|13|0|57|6|3|8|0
12131|LCRS B113720.5-031542|174.97481 |  -3.53852 |G| 19023| 0.063454 |SLS |17.4g|  0.000|25|0|74|12|7|10|0
12132|WISEA J113954.01+045055.7|174.97505 |   4.84881 |G| 27820| 0.092796 |SLS |18.2g|  0.000|13|0|53|5|3|8|0
12133|WISEA J113954.01-002841.4|174.97506 |  -0.47819 |G| 22964| 0.076600 |SUN |18.6g|  0.000|3|0|42|7|1|4|0
12134|WISEA J113954.02-013224.3|174.97512 |  -1.54008 |G| 23287| 0.077677 |SLS |17.9g|  0.000|18|0|61|10|5|8|0
12135|WISEA J113954.32-005521.7|174.97634 |  -0.92271 |G|  8474| 0.028267 |SLS |17.9g|  0.000|18|0|60|10|5|8|0
12136|WISEA J113954.45-040442.1|174.97688 |  -4.07837 |G| 16159| 0.053900 |SUN |18.56|  0.000|3|0|21|6|2|0|0
12137|2MASX J11395481+0303161|174.97823 |   3.05457 |G|  8831| 0.029456 |SLS |17.1g|  0.000|14|0|53|5|6|10|0
12138|WISEA J113955.14-042218.1|174.97975 |  -4.37171 |G| 28630| 0.095500 |SUN |17.93|  0.000|8|0|32|8|4|2|1
12139|WISEA J113955.29-033355.1|174.98038 |  -3.56532 |G| 18895| 0.063026 |SLS |16.5g|  0.000|23|0|69|9|7|10|0
12140|WISEA J113955.68-033352.6|174.98195 |  -3.56456 |G| 18632| 0.062150 |IFO |18.9g|  0.000|2|0|33|3|1|4|0
12141|WISEA J113955.74-020623.5|174.98226 |  -2.10654 |G| 15709| 0.052400 |SUN |18.85|  0.000|2|0|32|5|1|4|0
12142|2MASX J11395588+0130431|174.98273 |   1.51206 |G| 22749| 0.075884 |SLS |16.1g|  0.000|14|0|29|7|4|6|0
12143|WISEA J113956.24+011043.4|174.98436 |   1.17873 |G| 22724| 0.075800 |SUN |18.7g|  0.000|4|0|38|6|1|4|0
12144|2MASX J11395667+0357571|174.98611 |   3.96594 |G| 29573| 0.098646 |SLS |17.7g|  0.000|21|0|50|5|4|10|0
12145|2MASX J11395676-0017132|174.98646 |  -0.28722 |G| 18100| 0.060374 |SLS |17.3g|  0.000|23|0|59|13|11|10|0
12146|WISEA J113956.84+042342.0|174.98686 |   4.39503 |G| 22580| 0.075320 |SLS |18.1g|  0.000|14|0|54|5|3|8|0
12147|LCRS B113723.6-031741|174.98757 |  -3.57164 |G| 18632| 0.062150 |IFO |18.4g|  0.000|5|0|35|5|1|4|0
12148|SDSS J113957.02-015120.0|174.98762 |  -1.85556 |G|  2848| 0.009500 |SLS |22.2r|  0.000|1|0|0|1|1|0|0
12149|LCRS B113723.7-031714|174.98825 |  -3.56398 |G| 18407| 0.061399 |SLS |15.8g|  0.000|17|0|49|10|9|6|0
12150|SDSS J113957.44-015722.9|174.98936 |  -1.95638 |G|  2848| 0.009500 |SLS |22.8g|  0.000|1|0|15|1|1|4|0
12151|WISEA J113957.47+020309.7|174.98947 |   2.05272 |G| 29784| 0.099350 |SLS |17.8g|  0.000|17|0|63|7|4|10|0
12152|LCRS B113724.1-030420|174.99007 |  -3.34902 |G| 14540| 0.048500 |SUN |17.9g|  0.000|3|0|37|7|1|4|0
12153|WISEA J113957.74+042131.1|174.99061 |   4.35867 |G| 22198| 0.074044 |SLS |18.0g|  0.000|13|0|39|5|2|4|0
12154|WISEA J113957.77+094424.2|174.99073 |   9.74008 |G| 24707| 0.082414 |SLS |17.4g|  0.000|18|0|66|7|5|10|0
12155|WISEA J113957.79+092019.1|174.99082 |   9.33866 |G| 22913| 0.076431 |SLS |18.1g|  0.000|12|0|53|5|2|8|0
12156|WISEA J113957.91+005811.4|174.99132 |   0.96974 |G| 12232| 0.040800 |SUN |19.50|  0.000|4|0|27|4|2|4|0
12157|LCRS B113724.6-034019|174.99178 |  -3.94900 |G| 24376| 0.081308 |PUN |16.50|  0.000|2|0|39|9|1|2|0
12158|WISEA J113958.44+020510.2|174.99353 |   2.08618 |G| 22600| 0.075386 |SLS |16.7g|  0.000|22|0|69|9|4|10|0
12159|WISEA J113958.45-031346.9|174.99355 |  -3.22971 |G| 18977| 0.063300 |SUN |19.09|  0.000|1|0|39|7|1|4|0
12160|WISEA J113958.63+045814.9|174.99432 |   4.97081 |G| 29457| 0.098258 |SLS |18.4g|  0.000|12|0|36|5|3|4|0
12161|2MASX J11395872+0605380|174.99458 |   6.09392 |G| 28597| 0.095389 |SLS |17.2g|  0.000|19|0|50|5|5|10|0
12162|WISEA J113958.72+055605.6|174.99468 |   5.93491 |G|  8192| 0.027327 |SLS |16.7g|  0.000|17|0|36|6|5|4|0
12163|WISEA J113959.39+053834.3|174.99748 |   5.64288 |G| 22115| 0.073768 |SLS |18.8g|  0.000|9|0|53|5|3|8|0
12164|2MASX J11395947-0030120|174.99786 |  -0.50328 |G| 29794| 0.099381 |SLS |17.2g|  0.000|25|0|56|10|9|10|0
12165|WISEA J113959.53+044140.7|174.99805 |   4.69464 |G| 19267| 0.064268 |SLS |17.8g|  0.000|12|0|51|5|3|8|0
12166|WISEA J113959.50+002600.4|174.99805 |   0.43329 |G| 18456| 0.061561 |SLS |20.43|  0.000|1|0|32|5|1|4|0
12167|WISEA J113959.58-035746.7|174.99825 |  -3.96300 |!*|   300| 0.001000 |SUN |19.43|  0.000|0|0|17|4|1|0|0
12168|WISEA J113959.64-042745.6|174.99851 |  -4.46267 |G| 21255| 0.070900 |SUN |18.36|  0.000|2|0|17|4|1|0|0
12169|2MASS J11395969-0308394|174.99874 |  -3.14429 |G| 18904| 0.063058 |SLS |18.3g|  0.000|12|0|42|5|3|8|0
12170|LCRS B113726.3-022520|174.99907 |  -2.69912 |G| 12870| 0.042931 |SLS |16.6g|  0.000|17|0|26|10|7|4|0
12171|WISEA J113959.79+023707.2|174.99913 |   2.61868 |G| 22375| 0.074635 |SLS |17.7g|  0.000|15|0|68|8|6|10|0
12172|WISEA J113959.86-010655.2|174.99943 |  -1.11549 |G| 22865| 0.076269 |SLS |19.37|  0.000|4|0|34|7|3|4|0
12173|WISEA J113959.87-041153.0|174.99949 |  -4.19808 |G| 17118| 0.057100 |SUN |17.49|  0.000|4|0|32|8|4|2|0
12174|WISEA J114000.06-020635.0|175.00015 |  -2.10973 |G|  1319| 0.004400 |UUN?|19.5g|  0.000|1|0|27|2|1|3|0
12175|WISEA J114000.33+072812.6|175.00140 |   7.47019 |G| 23901| 0.079726 |SLS |18.1g|  0.000|12|0|56|6|2|8|0
12176|LCRS B113727.9-061854|175.00389 |  -6.59223 |G|  9499| 0.031686 |PUN |15.60|  0.000|1|0|33|7|1|2|0
12177|2dFGRS N239Z280|175.00554 |  -2.05589 |G| 15845| 0.052852 |SUN |19.46|  0.000|1|0|1|2|2|0|2
12178|LCRS B113728.7-031259|175.00883 |  -3.49318 |G| 18363| 0.061254 |SLS |18.1g|  0.000|18|0|67|9|5|10|0
12179|LCRS B113728.9-031830|175.00987 |  -3.58510 |G| 18474| 0.061624 |SLS |17.7g|  0.000|22|0|58|9|4|8|0
12180|WISEA J114002.40+061402.5|175.01004 |   6.23405 |G| 28439| 0.094863 |SLS |17.1g|  0.000|16|0|60|7|3|8|0
12181|WISEA J114002.58+095236.1|175.01076 |   9.87670 |G| 24377| 0.081314 |SLS |17.7g|  0.000|18|0|54|5|3|8|0
12182|GALEXASC J114002.80+014954.1  |175.01142 |   1.83150 |G| 12411| 0.041400 |SUN |18.3r|  0.000|5|0|7|6|2|0|0
12183|WISEA J114002.75+013018.5|175.01149 |   1.50514 |G| 22784| 0.076000 |SUN |18.1g|  0.000|6|0|42|5|1|6|0
12184|WISEA J114002.90-011147.3|175.01179 |  -1.19623 |G|  3178| 0.010600 |UUN?|22.2r|  0.000|1|0|12|2|1|0|0
12185|WISEA J114002.83+065321.2|175.01180 |   6.88924 |G| 27142| 0.090536 |SLS |18.5g|  0.000|11|0|53|5|3|8|0
12186|WISEA J114002.93-043816.8|175.01221 |  -4.63801 |G| 27011| 0.090100 |SUN |19.13|  0.000|1|0|23|5|1|0|0
12187|WISEA J114003.05-004409.3|175.01249 |  -0.73569 |G| 18167| 0.060600 |SUN |18.1r|  0.000|5|0|17|6|2|0|0
12188|WISEA J114003.00+052838.6|175.01254 |   5.47741 |G| 29739| 0.099197 |SLS |17.1g|  0.000|20|0|62|7|6|10|0
12189|WISEA J114003.09-025629.9|175.01294 |  -2.94174 |!*|   420| 0.001400 |SUN |18.93|  0.000|0|0|25|6|1|4|0
12190|WISEA J114003.24+004406.6|175.01316 |   0.73538 |G| 19887| 0.066337 |SLS |20.5g|  0.000|0|0|31|4|1|4|0
12191|LCRS B113730.1-060506|175.01349 |  -6.36202 |G| 11799| 0.039357 |SLS |15.07|  0.000|3|0|37|8|3|2|0
12192|WISEA J114003.72+042037.1|175.01553 |   4.34364 |G| 21701| 0.072386 |SLS |18.5g|  0.000|13|0|54|5|2|8|0
12193|WISEA J114003.78+095515.0|175.01575 |   9.92085 |G| 24613| 0.082100 |SLS |17.0g|  0.000|25|0|63|6|6|10|0
12194|WISEA J114003.83+072925.0|175.01600 |   7.49030 |G| 15839| 0.052833 |SLS |17.3g|  0.000|15|0|42|6|3|4|0
12195|WISEA J114004.17+012810.6|175.01738 |   1.46963 |G| 29799| 0.099400 |SUN |17.5g|  0.000|8|0|47|6|1|6|0
12196|LCRS B113731.0-052532|175.01756 |  -5.70280 |G| 23624| 0.078800 |SUN |14.96|  0.000|3|0|33|8|3|2|0
12197|WISEA J114004.28+061158.7|175.01786 |   6.19965 |G| 28647| 0.095556 |SLS |18.0g|  0.000|12|0|60|7|3|8|0
12198|WISEA J114004.48+014456.3|175.01869 |   1.74899 |G| 22514| 0.075100 |SUN |18.7g|  0.000|4|0|35|6|1|4|0
12199|WISEA J114004.65+035507.2|175.01939 |   3.91868 |G| 18810| 0.062743 |SLS |17.4g|  0.000|17|0|72|7|6|12|0
12200|WISEA J114005.10+040605.2|175.02128 |   4.10145 |G| 22258| 0.074245 |SLS |16.4g|  0.000|21|0|66|7|5|10|0
12201|2MASS J11400511+0355243|175.02132 |   3.92344 |G| 13998| 0.046691 |PUN |15.9g|  0.000|1|0|21|4|1|4|0
12202|WISEA J114005.46+055154.6|175.02276 |   5.86517 |G|  6306| 0.021034 |SLS |17.3g|  0.000|16|0|43|9|6|4|0
12203|WISEA J114005.58+053243.6|175.02325 |   5.54545 |G| 29206| 0.097422 |SLS |18.1g|  0.000|12|0|49|5|3|8|0
12204|WISEA J114005.64-082829.7|175.02350 |  -8.47494 |G| 19311| 0.064414 |PUN |     |  0.000|1|0|27|4|1|2|0
12205|WISEA J114005.80+093806.3|175.02420 |   9.63508 |G| 15076| 0.050288 |SLS |17.6g|  0.000|13|0|38|5|2|4|0
12206|WISEA J114005.87+042427.0|175.02449 |   4.40750 |G| 22266| 0.074273 |SLS |17.7g|  0.000|20|0|63|6|5|10|1
12207|CGCG 012-053|175.02591 |  -0.90139 |G|  8610| 0.028719 |SLS |15.0g|  0.000|44|0|79|20|17|10|0
12208|WISEA J114006.27-011922.9|175.02613 |  -1.32304 |G| 23294| 0.077700 |SUN |19.67|  0.000|4|0|34|6|1|4|0
12209|WISEA J114006.29-034244.5|175.02625 |  -3.71237 |G| 18467| 0.061600 |SUN |17.50|  0.000|3|0|32|7|3|2|0
12210|WISEA J114006.39+013111.3|175.02663 |   1.51982 |G| 22604| 0.075399 |UUN |18.2g|  0.000|5|0|34|4|1|4|0
12211|CGCG 012-054|175.02673 |  -0.83773 |G|  5876| 0.019599 |SLS |15.0g|  0.000|42|0|74|18|13|10|0
12212|WISEA J114006.48-092833.9|175.02704 |  -9.47611 |G| 11957| 0.039885 |PUN |     |  0.000|1|0|27|4|1|2|0
12213|WISEA J114006.55+015456.8|175.02731 |   1.91578 |G| 13681| 0.045636 |SLS |17.9g|  0.000|19|0|55|7|6|8|0
12214|2MASX J11400661-0201040|175.02763 |  -2.01776 |G| 17272| 0.057612 |SLS |16.7g|  0.000|18|0|56|9|7|10|0
12215|WISEA J114006.85-002756.9|175.02858 |  -0.46583 |G| 22615| 0.075434 |SLS |18.4g|  0.000|23|0|57|11|9|8|1
12216|LCRS B113733.9-031515|175.03050 |  -3.53097 |G| 18935| 0.063160 |SUN |17.52|  0.000|5|0|39|7|2|4|0
12217|WISEA J114007.46-042707.5|175.03111 |  -4.45210 |G| 21225| 0.070800 |SUN |19.49|  0.000|1|0|17|4|1|0|0
12218|WISEA J114007.70+015139.1|175.03209 |   1.86086 |G| 22365| 0.074600 |SUN |18.5g|  0.000|3|0|39|7|1|4|0
12219|WISEA J114007.86-000433.6|175.03303 |  -0.07595 |G| 22866| 0.076272 |SLS |20.2g|  0.000|0|0|31|4|1|4|0
12220|WISEA J114008.26+032053.6|175.03444 |   3.34824 |G| 25907| 0.086415 |SLS |17.5g|  0.000|16|0|62|6|6|10|0
12221|SDSS J114008.45-012956.8|175.03522 |  -1.49913 |G|   839| 0.002800 |SLS |22.7r|  0.000|1|0|0|1|1|0|0
12222|WISEA J114008.56-002314.9|175.03568 |  -0.38749 |G| 22583| 0.075330 |SUN |18.2g|  0.000|5|0|36|7|3|4|0
12223|WISEA J114008.61-055348.3|175.03590 |  -5.89676 |G|  5944| 0.019828 |SUN |19.44|  0.000|2|0|17|4|2|0|0
12224|WISEA J114008.71+030711.4|175.03631 |   3.11983 |G| 24290| 0.081023 |SLS |17.3g|  0.000|74|0|111|34|27|11|1
12225|LCRS B113735.5-030500|175.03769 |  -3.36042 |G| 14578| 0.048626 |SLS |17.2g|  0.000|16|0|44|9|5|8|0
12226|LCRS B113735.6-030504|175.03783 |  -3.36137 |G| 14557| 0.048557 |SUN |16.62|  0.000|3|0|8|4|2|4|0
12227|WISEA J114009.51-045909.7|175.03964 |  -4.98605 |G| 25452| 0.084900 |SUN |19.20|  0.000|1|0|23|5|1|0|0
12228|2MASX J11400966+0714114|175.04025 |   7.23676 |G| 26941| 0.089865 |SLS |17.3g|  0.000|14|0|37|6|5|6|0
